File_Name,Hu_Moment_1,Hu_Moment_2,Hu_Moment_3,Hu_Moment_4,Hu_Moment_5,Hu_Moment_6,Hu_Moment_7,Perimeter,Diameter,Area
Scaevola.taccada_56.jpg,0.31104831770037017,0.06768464689388638,0.0011352190740032495,0.0005132395875822037,3.838012149652056e-07,0.0001175400345433648,7.856528247389795e-08,1383.4814385175705,126.39105960478264,12546.5
Scaevola.taccada_57.jpg,0.3478534896342283,0.09102662150212812,0.004937517495608635,0.0029265980419956247,1.1109009315196561e-05,0.0008640149791694371,5.957531811077034e-07,1689.0276827812195,150.95840941024102,17898.0
Scaevola.taccada_58.jpg,0.2414158684951588,0.03181886663561592,0.00038009617131422833,0.0001583329224761466,3.880064531454424e-08,2.799344226244671e-05,1.7957787288975007e-09,1350.469245672226,138.8181562677112,15135.0
Scaevola.taccada_59.jpg,0.19216589125280564,0.01123066845049366,3.72892703212208e-05,5.568270772695032e-06,7.336199444721735e-11,4.6115571348269495e-07,3.249504720785146e-11,1337.8834598064423,166.5248349783283,21779.5
Scaevola.taccada_6.jpg,0.2056961303581204,0.01350061567431892,0.0015310544310262915,0.0003851432724536258,2.918974957527521e-07,4.30675618663467e-05,4.7597692510306634e-08,1528.9789115190506,155.59771830955336,19015.0
Scaevola.taccada_7.jpg,0.3251506066105103,0.0777223669515114,0.003443291786826886,0.0022501572535897616,6.263094712809392e-06,0.0006263797678524617,-5.58057165721627e-08,1077.0062625408173,107.41849642478903,9062.5
Scaevola.taccada_8.jpg,0.2532342746155307,0.0344521043282897,0.003452337279557457,0.0016185725718834794,3.81908631624316e-06,0.00029733203276861777,2.3135179841684024e-07,1223.5159294605255,129.74643209243158,13221.5
Scaevola.taccada_9.jpg,0.2849091729371334,0.05240709811181032,0.0019692040762833885,0.000741938470358765,8.690534123886338e-07,0.00013718296055845677,-2.2136469572511802e-07,1211.5331737995148,129.14396926099917,13099.0
Scaevola_taccada10_horizontal_0.jpg,0.26675623023063366,0.04255343222658678,0.002735948597922584,0.0012508065762141946,2.311430141442073e-06,0.0002561968556118391,1.0625972079972064e-07,1351.6408188343048,131.5614623327432,13594.0
Scaevola_taccada10_horizontal_270.jpg,0.26309936849456567,0.040882590763062505,0.002452427546247791,0.0010892821241194717,1.7788360389783636e-06,0.0002186561114342544,7.37304782443042e-08,1318.4864910840988,132.32621372566481,13752.5
Scaevola_taccada10_horizontal_90.jpg,0.2663043936018708,0.042496141747276825,0.002606847512692606,0.0011752427858866495,2.0554966157399673e-06,0.0002404108376332407,8.045661248620529e-08,1391.4986840486526,131.74038194223138,13631.0
Scaevola_taccada10_original_0.jpg,0.26695990223473537,0.042771788495730295,0.0026916823826515115,0.0012010613979874674,2.1580479635239953e-06,0.00024663372866960416,-8.005667939255976e-08,1334.6286263465881,131.98419159616856,13681.5
Scaevola_taccada10_original_270.jpg,0.2662115225737613,0.04261837309545531,0.0025075263004285205,0.0011438901307346929,1.9360922230230235e-06,0.00023462519334209854,-6.869227733048321e-08,1396.569752216339,131.67512863267336,13617.5
Scaevola_taccada10_original_90.jpg,0.2662099399910631,0.042518674736343486,0.002501834563649595,0.001120819465163137,1.874411610400731e-06,0.00022895998905239208,-9.591338096182788e-08,1393.3393038511276,132.32140265061275,13751.5
Scaevola_taccada10_vertical_0.jpg,0.2628280863951515,0.040206044487399055,0.0028448177359438544,0.0012844058083991835,2.4527341034962325e-06,0.00025526938147679175,1.0921842560444335e-07,1259.415423631668,132.45844981144293,13780.0
Scaevola_taccada10_vertical_270.jpg,0.2663043936018708,0.042496141747276825,0.002606847512692606,0.0011752427858866495,2.0554966157399673e-06,0.0002404108376332407,8.045661248620529e-08,1391.4986840486526,131.74038194223138,13631.0
Scaevola_taccada10_vertical_90.jpg,0.26309936849456567,0.040882590763062505,0.002452427546247791,0.0010892821241194717,1.7788360389783636e-06,0.0002186561114342544,7.37304782443042e-08,1318.4864910840988,132.32621372566481,13752.5
Scaevola_taccada11_horizontal_0.jpg,0.22347551901009713,0.022137986200109653,0.0012008362268634788,0.00042916008967439057,3.080368314516609e-07,6.384554684346367e-05,5.460855039159314e-09,1594.9860520362854,141.44177723236953,15712.5
